3,10038,38
1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.6,1.6,-0.4999995,-0.6,-0.2999995,-0.39999950000000006,-0.3999995,-0.3999995,-0.3999995,-0.9,-0.09999949999999999,-0.2999995,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999987,-0.09999999999999987,0.0,-0.10000049999999999,0.3000005,-0.10000000000000009,5.551115123125783E-17,0.0,0.0,-0.5000005000000001,0.8000005,-0.19999999999999998
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.9000000000000001,0.9000000000000001,0.9,0.9,0.9,0.9,0.9000000000000001,0.9,0.9,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,1.1102230246251565E-16,0.0,-1.1102230246251565E-16,0.0,0.0,0.0,1.1102230246251565E-16,-1.1102230246251565E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.5,0.9,-0.9,-0.9,-0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.0,0.10000000000000009,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
-0.1,0.2,0.9,1.2,0.8,0.9000000000000001,0.9,-1.8000000000000003,-1.9,-0.3,-2.0,-2.5,-0.9,-1.5,-3.0,-2.5,-2.5,-0.3,-0.4,-0.6000000000000227,0.30000000000000004,0.7,0.29999999999999993,-0.3999999999999999,0.10000000000000009,-1.1102230246251565E-16,-2.7,-0.09999999999999964,1.5999999999999999,-0.5,1.6,-0.6,-1.5,0.5,0.0,2.2,-0.10000000000000003,-0.20000000000002272
2.3,2.3,2.244444444444446,3.2,3.2,3.3,3.1000000000000005,3.2,2.1,2.3,-3.7,-3.83333,-4.3,-3.2,-2.3,-3.5,-3.8,-4.16,-3.9,-3.3,0.0,-0.055555555555554026,0.9555555555555544,0.0,0.09999999999999964,-0.1999999999999993,0.09999999999999964,-1.1,0.19999999999999973,-0.13332999999999995,-0.4666699999999997,1.0999999999999996,0.9000000000000004,-1.2000000000000002,-0.2999999999999998,-0.3600000000000003,0.26000000000000023,0.6000000000000001
-2.2,-2.2,-2.0,-2.0,-2.0,-2.0,-1.9333333333333333,-1.9,-1.9,-1.9,-4.7,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,0.0,0.20000000000000018,0.0,0.0,0.0,0.06666666666666665,0.03333333333333344,0.0,0.0,0.10000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7,-0.3333333333333332,-0.3,-0.3,-0.3,-0.2,-0.1999999999999986,-0.1,7.4506E-8,0.1,-3.0,-3.3666666666666667,-3.6,-3.6,-3.7,-4.0,-3.8,-3.8,-3.8,-3.8,0.36666666666666675,0.033333333333333215,0.0,0.0,0.09999999999999998,1.4155343563970746E-15,0.09999999999999859,0.100000074506,0.09999992549400001,-0.3666666666666667,-0.2333333333333334,0.0,-0.10000000000000009,-0.2999999999999998,0.20000000000000018,0.0,0.0,0.0
-2.4,-2.4,-2.4,-2.4,-1.7,-1.4,-1.6,-1.9,-2.1,-2.4,-4.6,-4.5,-4.5,-4.6,-4.7,-4.6,-4.9,-4.8,-4.9,-4.9,0.0,0.0,0.0,0.7,0.30000000000000004,-0.20000000000000018,-0.2999999999999998,-0.20000000000000018,-0.2999999999999998,0.09999999999999964,0.0,-0.09999999999999964,-0.10000000000000053,0.10000000000000053,-0.3000000000000007,0.10000000000000053,-0.10000000000000053,0.0
-0.3,-0.3,-0.27777777777777773,-0.2,-0.2,-0.1,-0.1,-0.1,-5.96045E-8,-5.96045E-8,-4.6,-4.6,-4.6,-4.6,-4.555555555555555,-4.5,-4.5,-4.5,-4.5,-4.5,0.0,0.022222222222222254,0.07777777777777772,0.0,0.1,0.0,0.0,0.0999999403955,0.0,0.0,0.0,0.0,0.04444444444444429,0.05555555555555536,0.0,0.0,0.0,0.0
1.7,1.6,0.8,0.7,0.8,0.8,0.8,0.7,1.2,0.8,-1.4,-1.7,-2.8,-3.3,-3.7,-3.5,-3.5,-3.8,-4.5,-4.3,-0.09999999999999987,-0.8,-0.10000000000000009,0.10000000000000009,0.0,0.0,-0.10000000000000009,0.5,-0.3999999999999999,-0.30000000000000004,-1.0999999999999999,-0.5,-0.40000000000000036,0.20000000000000018,0.0,-0.2999999999999998,-0.7000000000000002,0.20000000000000018
0.2,0.27777777777777785,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,-5.2,-5.222222222222222,-5.3,-5.3,-5.3,-5.2,-5.3,-5.2,-5.2,-5.2,0.07777777777777783,-0.07777777777777783,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.022222222222222143,-0.0777777777777775,0.0,0.0,0.09999999999999964,-0.09999999999999964,0.09999999999999964,0.0,0.0
0.9,0.7,0.8,0.4,0.5,0.4,0.4,0.3,0.3,0.3,-4.3,-4.3,-4.4,-4.6,-4.6,-4.6,-4.6,-4.5,-4.5,-4.5,-0.20000000000000007,0.10000000000000009,-0.4,0.09999999999999998,-0.09999999999999998,0.0,-0.10000000000000003,0.0,0.0,0.0,-0.10000000000000053,-0.1999999999999993,0.0,0.0,0.0,0.09999999999999964,0.0,0.0
-0.2,-5.960450000000001E-8,0.4,0.3,0.3,0.3,0.2,-0.1,-0.1,0.3,-4.2,-4.5,-4.6,-4.6,-4.6,-4.7,-4.6,-4.6,-4.5,-4.7,0.1999999403955,0.4000000596045,-0.10000000000000003,0.0,0.0,-0.09999999999999998,-0.30000000000000004,0.0,0.4,-0.2999999999999998,-0.09999999999999964,0.0,0.0,-0.10000000000000053,0.10000000000000053,0.0,0.09999999999999964,-0.20000000000000018
1.7,1.7,1.7,1.7,1.7,1.7,1.6999999999999997,1.6999999999999997,1.7,1.7,-3.2,-3.2,-3.3,-3.333333333333333,-3.3,-3.444444444444444,-3.6000000000000005,-3.6000000000000005,-3.6,-3.6,0.0,0.0,0.0,0.0,0.0,-2.220446049250313E-16,0.0,2.220446049250313E-16,0.0,0.0,-0.09999999999999964,-0.033333333333333215,0.033333333333333215,-0.14444444444444438,-0.15555555555555634,0.0,4.440892098500626E-16,0.0
0.3,0.5,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,-4.2,-4.5,-4.9,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,0.2,0.19999999999999996,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,-0.40000000000000036,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.6,0.6,0.6,0.5555555555555556,0.5,0.5,0.5,0.5,0.5,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.233333333333333,-5.1,-5.1,-5.1,0.0,0.0,0.0,-0.0444444444444444,-0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666696,0.13333333333333375,0.0,0.0
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,-1.0,-0.6,-0.0999995,-0.0999995,5.51345E-7,5.51345E-7,5.51345E-7,5.51345E-7,5.51345E-7,0.1000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5000005,0.0,0.10000005134500001,0.0,0.0,0.0,0.0,0.099999948655
1.6,1.6,1.6,1.6999999999999997,1.7,1.7,1.7,1.7,1.7,1.7,-4.0,-4.0,-4.0,-3.6000000000000005,-2.6,-2.1,-2.1,-2.1,-2.3444444444444397,-2.5,0.0,0.0,0.09999999999999964,2.220446049250313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999947,1.0000000000000004,0.5,0.0,0.0,-0.24444444444443958,-0.15555555555556033
0.8,0.8,-0.6,-1.8000000000000003,0.1000005,1.490115E-7,3.3999999999999995,3.2,3.2,2.4,-1.1,-2.1,-1.7,-0.3,0.7,1.7,0.6,1.525,1.525,0.4000005,0.0,-1.4,-1.2000000000000002,1.9000005000000002,-0.1000003509885,3.3999998509884994,-0.1999999999999993,0.0,-0.8000000000000003,-1.0,0.40000000000000013,1.4,1.0,1.0,-1.1,0.9249999999999999,0.0,-1.1249995
-2.4,-2.4,-2.4,-2.4,-2.4,-2.4,-2.4,-2.4,-2.4,-2.4,-4.6,-4.9,-4.9,-4.7,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000007,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,0.0,0.0,0.0
-2.98023E-8,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-2.5,-2.6,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.4,-0.0999999701977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009
-0.1,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.6,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,0.0999999701977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,-5.960450000000001E-8,-0.2,-0.1,-0.1,0.1,0.1,-0.2,-5.0,-5.0,-5.0,-4.133333333333335,-3.7,-3.2,-2.5,-2.2,-2.2,-1.1,0.0,0.0,-0.8000000596045,-0.1999999403955,0.1,0.0,0.2,0.0,-0.30000000000000004,0.0,0.0,0.8666666666666654,0.43333333333333446,0.5,0.7000000000000002,0.2999999999999998,0.0,1.1
0.4,0.3,-0.1,-0.5,0.2,0.8,0.7,0.8444444444444343,0.9,-0.2,-4.4,-5.2,-4.6,-4.6,-4.5,-3.7,-2.8,-1.8763888888889029,-1.1,-1.0,-0.10000000000000003,-0.4,-0.4,0.7,0.6000000000000001,-0.10000000000000009,0.14444444444443438,0.05555555555556568,-1.1,-0.7999999999999998,0.6000000000000005,0.0,0.09999999999999964,0.7999999999999998,0.9000000000000004,0.923611111111097,0.7763888888889028,0.10000000000000009
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3000000000000003,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313E-16,-2.220446049250313E-16,0.0
1.2,1.5,1.6,1.6,1.6,1.466665,1.4,3.5,4.3,4.5,-1.5,-0.16666616666666856,-0.3999995,-0.3999995,-0.9000000000000001,0.6,0.5,0.6,1.0,1.0,0.30000000000000004,0.10000000000000009,0.0,0.0,-0.13333499999999998,-0.0666650000000002,2.1,0.7999999999999998,0.20000000000000018,1.3333338333333313,-0.23333333333333145,0.0,-0.5000005000000001,1.5,-0.09999999999999998,0.09999999999999998,0.4,0.0
-0.1,-0.1444444444444445,-0.4,-0.3666666666666664,-0.3,-0.3,-0.46666666666666645,-0.1888888888888893,-0.144444444444445,-0.1,-1.2,-1.2444444444444445,-1.3,-1.4333333333333336,-1.6,-1.7,-1.8666666666666665,-1.9111111111111105,-2.0,-2.099999999999999,-0.04444444444444448,-0.25555555555555554,0.033333333333333603,0.06666666666666643,0.0,-0.16666666666666646,0.2777777777777771,0.04444444444444429,0.04444444444444501,-0.04444444444444451,-0.05555555555555558,-0.13333333333333353,-0.16666666666666652,-0.09999999999999987,-0.16666666666666652,-0.044444444444444065,-0.08888888888888946,-0.0999999999999992
-2.4,-2.4,-2.4,-2.4,-2.4,-1.8,-0.8,-0.2,-0.2,-0.6,-4.6,-4.7,-4.8,-4.8,-4.8,-4.7,-4.8,-4.7,-4.7,-4.0,0.0,0.0,0.0,0.0,0.5999999999999999,1.0,0.6000000000000001,0.0,-0.39999999999999997,-0.10000000000000053,-0.09999999999999964,0.0,0.0,0.09999999999999964,-0.09999999999999964,0.09999999999999964,0.0,0.7000000000000002
-2.98023E-8,-0.2,-0.3,-0.2,-0.2,7.4506E-8,-2.98023E-8,-2.98023E-8,7.4506E-8,-0.1,-2.5,-2.5,-2.4111111111111114,-2.6,-2.8,-2.3,-2.8,-2.8,-1.9,-1.0,-0.19999997019770002,-0.09999999999999998,0.09999999999999998,0.0,0.20000007450600002,-1.0430830000000001E-7,0.0,1.0430830000000001E-7,-0.100000074506,0.0,0.08888888888888857,-0.18888888888888866,-0.19999999999999973,0.5,-0.5,0.0,0.8999999999999999,0.8999999999999999
0.9,0.9,1.2,0.8,0.5444444444444456,0.3,0.1,-0.0999995,3.129245E-7,-0.4,0.3,0.7,1.3,1.3,1.4,1.4,0.5,-0.8,-0.8,-0.5999999999999885,0.0,0.29999999999999993,-0.3999999999999999,-0.2555555555555544,-0.24444444444444563,-0.19999999999999998,-0.1999995,0.09999981292450001,-0.4000003129245,0.39999999999999997,0.6000000000000001,0.0,0.09999999999999987,0.0,-0.8999999999999999,-1.3,0.0,0.2000000000000115
-0.7,-0.7,-0.7,0.1,0.1,0.1,0.1,0.1,0.1,-0.2,-4.0,-4.0,-4.0,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0
7.4506E-8,7.4506E-8,-2.98023E-8,0.1,0.1,0.1,0.1,0.011111084620180936,-0.2,-0.2,-2.4,-2.4,-2.5,-2.6,-2.6,-2.5,-2.5,-2.688888888888886,-2.6,-2.6,0.0,-1.0430830000000001E-7,0.10000002980230001,0.0,0.0,0.0,-0.08888891537981906,-0.21111108462018094,0.0,0.0,-0.10000000000000009,-0.10000000000000009,0.0,0.10000000000000009,0.0,-0.188888888888886,0.08888888888888591,0.0
2.0,2.0,2.0,2.0,2.0,2.0,2.2333333333333334,2.5555555555555554,2.888888888888889,3.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.4,-4.4,-4.488888888888889,-4.5,0.0,0.0,0.0,0.0,0.0,0.2333333333333334,0.32222222222222197,0.3333333333333335,0.411111111111111,0.0,0.0,0.0,0.0,0.0,-0.10000000000000053,0.0,-0.08888888888888857,-0.011111111111111072
-0.2,-0.2,-0.2,-0.2,-0.5111111111111086,-0.6,-0.6,0.2,1.9,2.0,-3.8,-2.5,-2.6,-2.3,-1.7888888888888916,-1.7,-1.7,-4.5,-4.4,-4.3,0.0,0.0,0.0,-0.3111111111111086,-0.08888888888889135,0.0,0.8,1.7,0.10000000000000009,1.2999999999999998,-0.10000000000000009,0.30000000000000027,0.5111111111111082,0.08888888888889168,0.0,-2.8,0.09999999999999964,0.10000000000000053
0.1000005,-1.8,-1.8,-1.8000000000000003,-1.8,-1.8,-1.8000000000000003,-1.8,-1.8,-0.9,-0.8,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0.3,-1.9000005,0.0,-2.220446049250313E-16,2.220446049250313E-16,0.0,-2.220446049250313E-16,2.220446049250313E-16,0.0,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
-0.7,-0.7,-0.6,-0.4,0.3,2.1,2.2,2.4,2.3,2.0,-4.0,-4.0,-4.0,-3.9,-4.3,-4.2,-4.4,-4.3,-4.3,-4.6,0.0,0.09999999999999998,0.19999999999999996,0.7,1.8,0.10000000000000009,0.19999999999999973,-0.10000000000000009,-0.2999999999999998,0.0,0.0,0.10000000000000009,-0.3999999999999999,0.09999999999999964,-0.20000000000000018,0.10000000000000053,0.0,-0.2999999999999998
1.7,1.6888888888888889,1.7,1.5666666666666667,1.6444444444444444,1.8,1.8000000000000003,1.8000000000000003,1.8,1.7,-4.1,-4.111111111111111,-4.2,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.4,-0.011111111111111072,0.011111111111111072,-0.1333333333333333,0.07777777777777772,0.15555555555555567,2.220446049250313E-16,0.0,-2.220446049250313E-16,-0.10000000000000009,-0.011111111111111072,-0.08888888888888946,-0.09999999999999964,0.0,0.0,0.0,0.0,0.0,-0.10000000000000053
2.0,2.0,2.0,2.0,2.0,2.0,1.9333333333333333,1.9,1.9,1.9,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,-0.03333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,1.8,1.8,1.8000000000000003,1.7555555555555555,1.5444444444444445,1.3333333333333335,1.3000000000000003,1.3888888888888888,1.6,-4.3,-4.3,-4.3,-4.3,-4.344444444444445,-4.4,-4.4,-4.4,-4.4,-4.5,0.0,0.0,2.220446049250313E-16,-0.04444444444444473,-0.21111111111111103,-0.21111111111111103,-0.033333333333333215,0.08888888888888857,0.21111111111111125,0.0,0.0,0.0,-0.044444444444445175,-0.05555555555555536,0.0,0.0,0.0,-0.09999999999999964
3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8,-0.8,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0
3.2,3.3,2.8888888888888884,2.3,2.4,2.822222222222221,4.0,4.5,4.3,3.9,-3.6,-2.6,-1.7,-0.8666666666666671,0.4000005,1.3000000000000003,1.5,1.0,1.0,1.0,0.09999999999999964,-0.4111111111111114,-0.5888888888888886,0.10000000000000009,0.42222222222222117,1.177777777777779,0.5,-0.20000000000000018,-0.3999999999999999,1.0,0.9000000000000001,0.8333333333333328,1.2666671666666671,0.8999995000000003,0.19999999999999973,-0.5,0.0,0.0
3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.48888888888888893,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0888888888888889,-0.011111111111111072
3.129245E-7,3.129245E-7,3.129245E-7,3.129245E-7,1.9371499999999998E-7,-0.09999950000000002,-0.0999995,-0.06666626876166715,1.9371499999999998E-7,1.93715E-7,-0.8,-0.8,-0.8,-0.8,-0.7,-0.8,-0.8,-0.766666666666667,-0.6,-0.6,0.0,0.0,0.0,-1.192095E-7,-0.09999969371500002,1.3877787807814457E-17,0.03333323123833286,0.06666646247666715,2.6469779601696886E-23,0.0,0.0,0.0,0.10000000000000009,-0.10000000000000009,0.0,0.03333333333333299,0.16666666666666707,0.0
-0.3,-0.1,1.93715E-7,1.9371499999999998E-7,0.1,0.2,0.7,0.9,0.9000000000000001,0.9,-1.9,-1.2,-0.6,-0.2999995,0.5,1.2,1.4,0.7,-0.1,-0.8999999999999944,0.19999999999999998,0.100000193715,-2.6469779601696886E-23,0.099999806285,0.1,0.49999999999999994,0.20000000000000007,1.1102230246251565E-16,-1.1102230246251565E-16,0.7,0.6,0.3000005,0.7999995,0.7,0.19999999999999996,-0.7,-0.7999999999999999,-0.7999999999999944
3.129245E-7,0.10000050000000002,-0.3333333333333336,0.9,1.3,1.6,2.0,2.24,2.5,2.9,-0.8,-0.8,-1.3333333333333335,-1.6,-1.6,-1.6,-1.7,-1.7,-1.6999999999999997,-1.6,0.10000018707550001,-0.43333383333333364,1.2333333333333336,0.4,0.30000000000000004,0.3999999999999999,0.2400000000000002,0.2599999999999998,0.3999999999999999,0.0,-0.5333333333333334,-0.2666666666666666,0.0,0.0,-0.09999999999999987,0.0,2.220446049250313E-16,0.09999999999999964
-0.8,-0.6,-0.6,-0.7,-0.6,-0.7,-0.7,-0.7,-0.7,-0.7,-3.9,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.20000000000000007,0.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.0,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,3.2,3.2,3.3,3.3,3.1,3.5,3.5,3.0,0.3,0.5,0.5,0.2,-0.5,-0.7,-1.0,-0.7,-0.7,-1.6,-1.6,0.0,0.0,0.09999999999999964,0.0,-0.19999999999999973,0.3999999999999999,0.0,-0.5,-2.7,0.0,-0.3,-0.7,-0.19999999999999996,-0.30000000000000004,0.30000000000000004,0.0,-0.9000000000000001,0.0
0.1,7.4506E-8,7.4506E-8,7.4506E-8,7.4506E-8,7.4506E-8,7.4506E-8,7.4506E-8,-0.1,-0.1,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-2.0,-2.2,-0.09999992549400001,0.0,0.0,0.0,0.0,0.0,0.0,-0.100000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,-0.20000000000000018
-0.1,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-2.98023E-8,-0.1,-0.1,-0.1,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.2666666666666684,-2.4,0.0999999701977,0.0,0.0,0.0,0.0,0.0,-0.0999999701977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333162,-0.13333333333333153
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-2.3,-2.4,-2.4,-2.4,-2.4,-2.4,-2.5666666666666664,-2.6000000000000005,-2.6,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0,0.0,-0.16666666666666652,-0.0333333333333341,4.440892098500626E-16,0.0
3.3,3.4,3.4,3.4,3.4,3.6,3.2,3.1,3.0,0.8,0.7,2.3,2.3,2.3,2.3,1.6,1.525,1.525,1.525,1.3,0.10000000000000009,0.0,0.0,0.0,0.20000000000000018,-0.3999999999999999,-0.10000000000000009,-0.10000000000000009,-2.2,1.5999999999999999,0.0,0.0,0.0,-0.6999999999999997,-0.07500000000000018,0.0,0.0,-0.22499999999999987
0.9,1.6999999999999997,1.8,1.6,1.6,1.6,1.7,1.9,1.6999999999999997,0.6,-1.1,-2.0,-2.3,-2.5,-2.5,-2.5,-2.1,-1.9,-1.9,-1.7,0.7999999999999997,0.10000000000000031,-0.19999999999999996,0.0,0.0,0.09999999999999987,0.19999999999999996,-0.20000000000000018,-1.0999999999999996,-0.8999999999999999,-0.2999999999999998,-0.20000000000000018,0.0,0.0,0.3999999999999999,0.20000000000000018,0.0,0.19999999999999996
